title,publication_date,source,content,url,keywords
ERDC and NATO experiment advances engineer survivability,2025-12-27,Unknown,"FRECATEI, Romania— The U.S. Army Engineer Research and Development Center (ERDC), along with the NATO Military Engineering Working Group's Camouflage, C...",https://www.army.mil/article/286944/erdc_and_nato_experiment_advances_engineer_survivability&ved=2ahUKEwjs9uTnqt2RAxVlRvEDHSHVJdwQxfQBegQIAxAC&usg=AOvVaw263EN7LPh9kmThqSb9aY9n,geotechnical generative AI
Machine learning based prediction of geotechnical parameters affecting slope stability in open-pit iron ore mines in high precipitation zone,2025-12-27,Unknown,This study introduces an innovative AI-driven system designed to predict the geotech- nical properties of slopes post-monsoon season.,https://www.nature.com/articles/s41598-025-99026-4&ved=2ahUKEwjs9uTnqt2RAxVlRvEDHSHVJdwQxfQBegQIBhAC&usg=AOvVaw1e9Jw9whkFDChbS7BpUTKZ,geotechnical generative AI
Artificial intelligence in civil engineering: emerging applications and opportunities,2025-12-27,Unknown,Artificial intelligence (AI) is rapidly transforming civil engineering by harnessing vast data streams and advanced computational methods.,https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1622873/full&ved=2ahUKEwjs9uTnqt2RAxVlRvEDHSHVJdwQxfQBegQIBRAC&usg=AOvVaw02Nip0GpJNSAChvxoqKl3h,geotechnical generative AI
Optimized T-shaped soil-cement deep mixing column for sustainable ground improvement,2025-12-27,Unknown,"Since the introduction of Deep Cement Mixing (DCM) technology, it has been widely applied to enhance the strength and stability of problematic soil.",https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1628946/full&ved=2ahUKEwjs9uTnqt2RAxVlRvEDHSHVJdwQxfQBegQIAhAC&usg=AOvVaw3hjVtrD6ozGaWCUsfHxicw,geotechnical generative AI
Watch: Generative AI and its application to ground engineering,2025-12-27,Unknown,"At the 2024 GE Smart Geotechnics conference, Arup associate Ben Gilson gave a ground engineer's perspective on generative artificial intelligence (AI) and...",https://www.geplus.co.uk/events/watch-generative-ai-and-its-application-to-ground-engineering-23-05-2025/&ved=2ahUKEwjs9uTnqt2RAxVlRvEDHSHVJdwQxfQBegQIBxAC&usg=AOvVaw3uBgpaPwiFogCIECw_qC-B,geotechnical generative AI
"Committee on Geological and Geotechnical Engineering Webinar Series: A Replicable Geohazard Decision Framework Applied to the Spirit Lake/Toutle River Watershed, Mount St. Helens",2025-12-27,Unknown,The 1980 eruption of Mount St. Helens in southwest Washington State radically changed the physical and socio-economic landscapes of the region.,https://www.nationalacademies.org/units/DELS-BESR-18-P-90/event/46080&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQICBAC&usg=AOvVaw0JDEzI8GisHtX9R9erSo-h,geotechnical neural networks
Machine Learning Sharpens Earthquake Risk Assessment Maps for Tokyo｜Shibaura Institute of Technology,2025-12-27,Unknown,Researchers train a model to accurately predict soil properties and the risk of soil liquefaction in high-resolution 3D maps.,https://www.shibaura-it.ac.jp/en/headline/detail/20250930_7070_718.html&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQIBxAC&usg=AOvVaw2IGM2AVczwekvouc5HW76b,geotechnical neural networks
Three case studies show AI in practice within geotechnical engineering,2025-12-27,Unknown,"Three case studies demonstrate how geotechnical engineers are using artificial intelligence (AI) for design, analysis and information management.",https://www.geplus.co.uk/features/artificial-intelligence-in-practice-geotechnical-engineering-23-09-2025/&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQIChAC&usg=AOvVaw0O9k--9ZbOIMwYLHi7OKbb,geotechnical neural networks
Climate change impacts on geotechnical infrastructure: role of unsaturated soil mechanics for adaptation,2025-12-27,Unknown,"Climate change has intensified rainfall variability, droughts, and temperature extremes, amplifying the risks of instability and deformation in geotechnical...",https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1666334/full&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQIAhAC&usg=AOvVaw0lbOGa35zbNn6Nfn1k2PgR,geotechnical neural networks
Early detection of climate change-induced shallow landslides with IoT-technology,2025-12-27,Unknown,"Climate change in the Alps is increasing winter rainfall and raising the snowline, thereby elevating the risk of shallow landslides and threatening...",https://www.nature.com/articles/s43247-025-02668-5&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQIARAC&usg=AOvVaw1Vx4QoT_u3nzobNSv0XzuX,geotechnical neural networks
FDRL: a data-driven algorithm for forecasting subsidence velocities in Himalayas using conventional and traditional soil features,2025-12-27,Unknown,"Landslides are a frequent geohazard within the Himalayas, threatening human lives, infrastructure, and indigenous economies. Traditional subsidence velocity...",https://www.nature.com/articles/s41598-025-12932-5&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQICRAC&usg=AOvVaw2AtRyiTcnOTrX7KQ86aZgN,geotechnical neural networks
Advancements in predicting soil liquefaction susceptibility: a comprehensive analysis of ensemble and deep learning approaches,2025-12-27,Unknown,"This study advances the development of robust tools for assessing liquefaction hazards, thereby enhancing strategies for seismic risk mitigation.",https://www.nature.com/articles/s41598-025-04280-1&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQIBhAC&usg=AOvVaw3wtRJnXUH1st72COPM8RFm,geotechnical neural networks
Development of an optimized deep learning model for predicting slope stability in nano silica stabilized soils,2025-12-27,Unknown,"Assessing the stability of infinite slopes is a critical challenge in geotechnical engineering, particularly by introducing Nano-silica (NS) stabilization,...",https://www.nature.com/articles/s41598-025-11497-7&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQIBBAC&usg=AOvVaw02eLpkUWBqk3MZYotiba9P,geotechnical neural networks
Developing data driven framework to model earthquake induced liquefaction potential of granular terrain by machine learning classification models,2025-12-27,Unknown,"Earthquake-inducedliquefaction of soils poses a serious georisk in geotechnical designs, construction and the application of geotechnical structures around...",https://www.nature.com/articles/s41598-025-07494-5&ved=2ahUKEwjXtqDoqt2RAxXvcvEDHQv3NskQxfQBegQIAxAC&usg=AOvVaw37fo7Igof9TaEbqmaDVHPc,geotechnical neural networks
Terranova gets seed funding to deploy terraforming robots,2025-12-27,Unknown,"The funding will allow Terranova to begin its first flood-mitigation projects, scale production of its robot systems, and grow its team.",https://www.therobotreport.com/terranova-gets-seed-funding-deploy-terraforming-robots/&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIAxAC&usg=AOvVaw2HaBmn7M880hjhzdpKwwYE,geotechnical robotics
Ocean Infinity to perform geotechnical survey for UK’s fifth subsea electricity superhighway,2025-12-27,Unknown,"Marine robotics company Ocean Infinity is set to begin a geotechnical survey later this month for Eastern Green Link (EGL5), the UK's fifth subsea...",https://www.offshore-energy.biz/ocean-infinity-to-perform-geotechnical-survey-for-uks-fifth-subsea-electricity-superhighway/&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIBRAC&usg=AOvVaw0xBZ6qJ3Oe903DUqIq08VB,geotechnical robotics
Terranova Raises $7 Million in Seed Round Led by Outlander & Congruent Ventures to Bring Terraforming Robots to Market,2025-12-27,Unknown,"Terranova, a terraforming robotics company developing autonomous systems to lift and stabilize flood-prone terrain, has emerged from stealth with a $7...",https://theaiinsider.tech/2025/11/12/terranova-raises-7-million-in-seed-round-led-by-outlander-congruent-ventures-to-bring-terraforming-robots-to-market/&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIChAC&usg=AOvVaw0q0AjtsLM6sPAiLAB_9svv,geotechnical robotics
Jevons Robotics launches ARTEV1000: Orica among the first to adopt revolutionary step change technology,2025-12-27,Unknown,"Jevons Robotics announces the launch of the ARTEV1000, a cutting-edge, automated rugged terrain electric vehicle to augment the success of its larger...",https://www.globalminingreview.com/mining/18092025/jevons-robotics-launches-artev1000-orica-among-the-first-to-adopt-revolutionary-step-change-technology/&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIBxAC&usg=AOvVaw3Z-2nyixitNBkOgBGukOIN,geotechnical robotics
Oceaneering upgrades Ocean Intervention II vessel for autonomous survey missions,2025-12-27,Unknown,"Oceaneering International, Inc. announces that its Subsea Robotics segment has upgraded the Ocean Intervention II (OI2), an Oceaneering-owned oceanographic...",https://en.portnews.ru/news/380172/&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQICRAC&usg=AOvVaw38pFABWhq5-1uWHx3spzUC,geotechnical robotics
Oceaneering Upgrades Survey Vessel for Simultaneous Autonomous Missions,2025-12-27,Unknown,U.S.,https://www.oedigital.com/news/528477-oceaneering-upgrades-survey-vessel-for-simultaneous-autonomous-missions&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIARAC&usg=AOvVaw0x90gzeJYjpf0AJdgSkzqY,geotechnical robotics
Watch: Robotic analysis in geotechnical monitoring: ‘Spot the dog’ trials,2025-12-27,Unknown,"National Highways' Guy Swains explored the results of trials conducted by National Highways in collaboration with Bam Ritchies, Aecom and Arup.",https://www.geplus.co.uk/%3Fp%3D82825&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIBBAC&usg=AOvVaw1f-0M0Aha8JH3Y5_AHNAPM,geotechnical robotics
Artificial intelligence in civil engineering: emerging applications and opportunities,2025-12-27,Unknown,Artificial intelligence (AI) is rapidly transforming civil engineering by harnessing vast data streams and advanced computational methods.,https://www.frontiersin.org/journals/built-environment/articles/10.3389/fbuil.2025.1622873/full&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIAhAC&usg=AOvVaw13VE-CZxxMBiIWdVKiW4Tw,geotechnical robotics
Grand challenges for burrowing soft robots,2025-12-27,Unknown,"Robotic burrowing holds promise for applications in agriculture, resource extraction, and infrastructure development, but current approaches are ineffective...",https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2025.1525186/full&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQICBAC&usg=AOvVaw1VMIFUnIefUckDO9O17HXr,geotechnical robotics
Three Projects Advancing the Role of Robotics in Civil Engineering,2025-12-27,Unknown,"Five photoelastic spheres squeezed by the hands of Wei Li, who is working on a research project aimed to create tactile sensing robots.",https://news.stonybrookmedicine.edu/news/three-projects-advancing-the-role-of-robotics-in-civil-engineering/&ved=2ahUKEwi_ltnoqt2RAxUsRvEDHdDXDWkQxfQBegQIBhAC&usg=AOvVaw30fNREPhhU1c7F4LLFtLPS,geotechnical robotics
"Geocomp, Inc. Announces the Retirement of Founder Dr. W. Allen Marr",2025-12-27,Unknown,"Geocomp, Inc. announces the retirement of its founder, Dr. W. Allen Marr, PE, PhD, NAE, marking the close of more than 50 years of technical leadership.",https://fox5sandiego.com/business/press-releases/ein-presswire/876576179/geocomp-inc-announces-the-retirement-of-founder-dr-w-allen-marr&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQICBAC&usg=AOvVaw2EonOvif-urD-AEOl-ZO4A,geotechnical automation
"Trimble and Strayos look to optimise surveying, drilling, blasting and geotechnical workflows with Trimble Mine Insights",2025-12-27,Unknown,"Trimble has introduced Trimble Mine Insights, powered by the Strayos AI engine, a cloud-based mining analytics application that provides AI-powered insights...",https://im-mining.com/2025/11/12/trimble-and-strayos-look-to-optimise-surveying-drilling-blasting-and-geotechnical-workflows-with-trimble-mine-insights/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIBhAC&usg=AOvVaw2VlGtzgnJ9jqBYmZczH__R,geotechnical automation
The VIKTOR App Builder: Putting Automation into Every Engineer’s Hands,2025-12-27,Unknown,"Build tools that automate daily tasks, connect software, and streamline workflows across disciplines without writing a single line of code!2 months ago",https://aecmag.com/sponsored-content/the-viktor-app-builder-putting-automation-into-every-engineers-hands/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIChAC&usg=AOvVaw2mj5mE_gIsfWvmI6XiEUsU,geotechnical automation
Heave compensation technology for geotechnical drilling vessels from MintMech,2025-12-27,Unknown,"Cornwall-based specialist engineer MintMech has developed a heave-compensation system to combat the up-and-down motion of a vessel, which prevents delicate...",https://www.engineerlive.com/content/heave-compensation-technology-geotechnical-drilling-vessels-mintmech&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIBBAC&usg=AOvVaw0jsLrlKo47LvaxX7uMabyO,geotechnical automation
GE100 2025: Geotechnical industry braces for growth,2025-12-27,Unknown,"The geotechnical sector continues to anticipate growth in power and water, but skills shortages persist, with AI identified as a key opportunity.",https://www.geplus.co.uk/features/ge100-2025-geotechnical-industry-braces-for-growth-26-09-2025/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIAhAC&usg=AOvVaw0gVWecUGob3ZWSZM9qM8U1,geotechnical automation
How ground engineers take advantage of automation in delivering real projects,2025-12-27,Unknown,"Oasys' GeoTech 2025 presentation will explore the evolution of geotechnical software, as well as the growing role of automation and AI.",https://www.geplus.co.uk/features/sponsored-content/how-ground-engineers-take-advantage-of-automation-in-delivering-real-projects-24-09-2025/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIBRAC&usg=AOvVaw0AOZa78g7gN0DqPGlHP1hG,geotechnical automation
‘Challenges and chances for the geotechnical sector’,2025-12-27,Unknown,"With challenges such as skills shortages and regulatory delays, ground engineers face an uncertain yet potentially transformative year.",https://www.geplus.co.uk/opinion/challenges-and-chances-for-the-geotechnical-sector-12-09-2025/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIARAC&usg=AOvVaw23HyTz40tjYFl_L6eWWOU2,geotechnical automation
"Senceive, Sisgeo join forces for greater automation of geotechnical monitoring",2025-12-27,Unknown,The move follows Eddyfi Technologies' acquisition of sensor manufacturer Sisgeo and Swiss dam monitoring specialist Huggenberger. It bought remote monitoring...,https://www.geplus.co.uk/news/senceive-sisgeo-join-forces-for-greater-automation-of-geotechnical-monitoring-13-08-2025/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIAxAC&usg=AOvVaw2JqNf79K4AVNvBEQf6OADB,geotechnical automation
Canary Systems is redefining slope stability monitoring,2025-12-27,Unknown,Slope stability monitoring is one of the most essential safety considerations in open-pit mining.,https://www.australianmining.com.au/canary-systems-is-redefining-slope-stability-monitoring/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQICRAC&usg=AOvVaw2Tur0mBWmZi_SOvDZSenG4,geotechnical automation
Minimising downtime on drilling vessels,2025-12-27,Unknown,"Operating a marine geotechnical vessel often feels like playing a game of whack-a-mole: challenges and issues can pop up seemingly at random, each one a...",https://www.newcivilengineer.com/opinion/minimising-downtime-on-drilling-vessels-28-04-2025/&ved=2ahUKEwilh5Xpqt2RAxXDQUEAHdiMBNIQxfQBegQIBxAC&usg=AOvVaw3pQNyLYUPLfWAhfHVrvoyI,geotechnical automation
China’s 600 km/h AI-Powered Maglev Train Sets New Speed Record After 5 Years of R&D,2025-12-27,Unknown,"According to @ai_darpa, China has unveiled a maglev train prototype capable of reaching 600 km/h, making it the fastest ground transportation system...",https://blockchain.news/ainews/china-s-600-km-h-ai-powered-maglev-train-sets-new-speed-record-after-5-years-of-r-d&ved=2ahUKEwigpNrpqt2RAxWDRvEDHSRFGewQxfQBegQIAxAC&usg=AOvVaw0GRIt36uVDaCeHnrMCxNeq,transportation artificial intelligence
"China set to advance intelligent, integrated, multi-dimensional transport network by 2030",2025-12-27,Unknown,"In terms of network infrastructure, the guideline calls for the integrated application of multiple network technologies, the construction of intelligent...",https://www.alwihdainfo.com/China-set-to-advance-intelligent-integrated-multi-dimensional-transport-network-by-2030_a146909.html&ved=2ahUKEwigpNrpqt2RAxWDRvEDHSRFGewQxfQBegQICRAC&usg=AOvVaw11re6p-ty2g-gillduL4Rn,transportation artificial intelligence
